n1=3, m=4, n=12, N=2911
seed=7
theta_path=D:\研究生\研究生\Quantum Machine learning\code\Train\data\theta_demo.npy
theta_array:
[[5.49786103 0.99199549 3.79542808 2.26487638]
 [3.22549452 1.90032461 4.38469128 2.46030217]
 [1.13916194 3.50335699 5.41554688 1.98090663]]
comp	x	y
2	111101111111	111010100111
2	111011011010	001110001101
0	000000000000	101011010101
0	000000000000	100011110110
1	001101100100	111101000110
0	000000000000	100101001001
1	011001100000	101100100001
0	000000000000	001100010001
0	000000000000	110010111111
0	000000000000	101110101100
1	100110001101	111001110000
1	011000010001	101001011000
2	111010110110	100011010010
2	100011111111	001000111011
0	000000000000	110001000011
1	100111101001	001100010100
1	010001010100	111101100111
0	000000000000	011001111110
2	100110101011	001011011101
1	000000110101	010101000101
2	111111101101	010101110001
0	000000000000	011101110011
2	111111110111	111010111101
0	000000000000	011001110110
1	100101111010	101111111100
1	000011001001	110011001111
1	000101010000	011100101100
0	000000000000	000000100010
0	000000000000	110100011110
2	111000011111	011001101010
2	111101101111	100010010010
1	010110011000	011100001110
2	111010010111	101011110011
0	000000000000	000110101000
0	000000000000	101110111011
0	000000000000	010001000011
0	000000000000	001110010101
1	000001110101	111001001100
2	011111110111	011101010110
0	000000000000	000110000101
0	000000000000	111111100100
1	010011110101	011000000101
1	000011100100	010011110111
2	111110110111	011000101111
2	111110111111	000010101001
2	111011111111	000101111010
2	101110101110	110111100010
1	100110101100	011111101011
1	010000010101	000000100101
1	111010010110	010101100111
1	000110011010	110100000010
2	011111111011	011010101111
1	000000101001	010101000000
2	101110111111	001100101111
0	000000000000	111011100100
0	000000000000	110110111101
0	000000000000	011110000010
0	000000000000	000001010111
2	010101011011	100010000101
1	000000100010	100100011010
2	101101010101	001001011000
1	000100100010	011101010111
1	101100010000	011101000011
2	011010010111	010100001111
1	010000001011	001011101010
0	000000000000	011011111000
1	101010110111	000110111011
0	000000000000	011010101011
2	001111011110	010011000010
2	111111010111	000100110001
1	101010001110	001110000100
2	111110111111	011101111111
1	010101010000	011011010111
0	000000000000	000011010000
0	000000000000	101010101010
1	001111000010	100011010000
2	011111111101	010111110011
0	000000000000	101100110010
2	111111101110	000001001010
2	101111111111	111001011110
2	011110111101	001101100101
1	000000001110	011001001000
1	110010011100	000011011101
2	111011111111	111111110011
2	100101111111	010011110100
2	000101111101	001111111011
0	000000000000	100010111111
1	000110001000	011101100110
0	000000000000	001000001001
2	111011111001	111111100100
0	000000000000	101011100011
2	110010111101	000101001000
2	111110111111	101010000101
0	000000000000	101000000100
1	010000000011	110110010001
1	010101101000	111101111101
1	001101010101	001101011101
2	111111111110	111010001001
2	111110110111	000001110011
0	000000000000	111011110110
1	010101001011	000001010101
1	001101011000	111100111100
1	000000000101	100110001000
2	111011101010	001111110100
0	000000000000	011110011010
0	000000000000	101101011000
1	011110010010	010000011111
0	000000000000	011010111100
1	001000101111	001010000110
0	000000000000	101101010100
2	111011101110	001100011010
1	000001001100	110100111101
0	000000000000	100011001100
1	101110111000	101010101010
2	011111011111	111111100110
0	000000000000	101011011101
0	000000000000	100001010101
2	111111111111	011100101001
2	111111111111	001000010110
2	001111111110	011000001101
2	110011111011	001001101111
2	111101011111	111110101011
0	000000000000	110110010110
1	100110000010	101011110111
2	111111011011	011000110100
0	000000000000	010110011111
2	111111110111	101100110111
0	000000000000	010001111011
1	111001100000	010111001101
2	110101101110	111010010111
0	000000000000	000000110100
2	011100111111	111000111111
2	111111011111	001101111000
2	110110101111	111101110110
0	000000000000	000110110100
1	100100111000	101011011101
0	000000000000	110100010011
1	000000000011	011011011011
2	010100001111	110011011010
1	000000000000	011101111011
2	111010111100	100110100010
0	000000000000	011001100011
0	000000000000	001101100110
1	100001100110	100010110000
0	000000000000	010001011011
0	000000000000	110100001101
1	000100011100	011001100101
2	110101011110	111111100110
1	010111111100	000101010110
2	110011110110	000100001110
1	010001111001	000000011100
1	100111001110	100100011011
0	000000000000	100000000110
0	000000000000	100110110110
1	011010000000	110011011011
2	101111111110	100100000100
1	001010000010	011011000110
1	001100010010	011111010100
1	100101010100	101110010010
0	000000000000	010001110100
1	000001011101	000110000000
1	010001011010	011100110111
0	000000000000	001100010001
1	001000000000	110010111010
1	010101111001	101010111100
2	111111111011	011000010100
0	000000000000	001110000111
2	101111001101	110100010001
1	010101000001	001011010100
1	000000000111	010010011000
2	111111111011	011101010100
1	001100111000	001110110010
0	000000000000	110110000101
2	011111011111	111110100011
1	000000110111	100101111101
1	010110111000	011110010010
1	100100001001	110000100010
2	111101100111	101010011101
1	011001110011	111101001101
0	000000000000	100100010100
2	111111111110	111010001011
1	101000010100	000111001100
1	101010001010	001011000010
2	100100110111	101001101010
1	110000011100	100110111110
1	111100000101	001100011100
2	111011011111	110111101010
2	110110101011	001100110101
1	101101001101	001111001110
0	000000000000	010011100111
1	001011001011	111110001110
0	000000000000	111000101001
0	000000000000	110110100111
2	111011111111	101100110001
1	101111001001	111110111100
0	000000000000	100100111101
1	110100000000	011100000010
0	000000000000	101001100100
2	111111111111	001011111111
0	000000000000	000011010001
2	101111111111	100111011010
0	000000000000	010000011101
1	100111000111	000100110010
0	000000000000	101011000110
1	101100100010	011100111011
1	000010010100	100100010011
1	010010001010	001111011100
0	000000000000	101010110100
0	000000000000	001010001110
2	011111111111	010111001100
1	101101001001	101110100101
2	111011110101	110101100100
2	001110110011	001111010010
1	011101101000	011010111111
0	000000000000	010111101011
0	000000000000	101110111001
2	110111111110	011000101011
1	001100000110	001100110110
1	010010101111	010001000100
1	100101011010	011110101101
1	111100100010	110000100001
1	100101000101	110001011000
0	000000000000	000001001011
0	000000000000	100101111101
0	000000000000	111100001011
2	011111111111	001000111010
2	010111111001	000111111100
1	101110001011	110010000010
2	111111110111	110010011010
0	000000000000	010001001111
2	001111111000	011010111100
1	010011100000	010010111010
0	000000000000	100001000110
0	000000000000	001001101110
2	111111111111	100010100101
1	001000010000	101111110101
2	111101111111	110010100001
2	111101110111	010000001000
1	111101001010	111011001101
0	000000000000	101000101011
1	111110011101	111111000100
1	011000001100	010110110101
2	111111111111	101001101101
0	000000000000	111001111110
1	010011110010	011111110111
2	100111100111	001111000011
0	000000000000	010111110101
0	000000000000	011111000111
2	111111011111	010000101110
1	000111111001	011100110101
2	111111111111	001000100110
0	000000000000	110101010010
0	000000000000	111110101100
1	111100000100	001100100010
0	000000000000	100011010011
1	011010110110	010100110100
0	000000000000	110110111100
0	000000000000	111011110000
2	011111101111	010110111110
1	011000011010	000101101011
2	111111111100	000110101001
1	100110000100	010001110000
1	100111001010	100101101101
2	011001110111	010110110011
1	100110011000	010111110010
2	111111011110	100110011101
0	000000000000	101011110001
2	111100111111	111110010011
1	101000000110	101110111000
0	000000000000	111111010110
2	111111101110	000010110001
0	000000000000	101111111110
0	000000000000	010111111001
1	010011101001	001000111101
2	101110101111	010001010001
0	000000000000	000111001101
0	000000000000	101010010110
2	111111101101	001001110001
2	111111111101	000011100101
1	111101101001	010011011100
2	101111101101	111000010101
2	110110011111	101001110100
1	000000000000	000110101010
2	111111111101	110000011000
1	011110001101	000011011101
0	000000000000	110001110010
1	111110100010	010000000000
2	111111111111	000000111100
2	111110111111	000001100001
1	100001110100	101010100010
0	000000000000	110111000001
2	111111001110	010101001011
2	111110110111	110011010101
0	000000000000	010000111011
2	110111101110	011010011011
1	100010000010	100000111100
1	110000000000	000010111100
1	100111001111	011010011110
1	100100100100	101101011111
2	101111011111	100100000110
0	000000000000	010001010000
0	000000000000	111110001111
1	000100111001	011001010001
0	000000000000	110000101101
1	010101110111	011000111110
2	110111111111	011111010111
1	010100010110	101010101111
0	000000000000	010100101110
2	011110011111	011100011110
1	110110111101	101101011100
0	000000000000	101100001110
1	101000000101	001001110100
2	110111111111	111000100000
2	010111111111	011001000100
1	000011011011	001111110100
0	000000000000	100001110011
1	010111010101	000101100111
2	111111111111	001011001010
2	111110100011	101000010011
2	111111111011	010001011100
2	010111001111	010011000110
0	000000000000	101011000010
2	110111111111	001100000101
2	011111011011	010000110111
0	000000000000	010001111011
1	100110100100	011000000100
1	110100000001	001111010100
0	000000000000	010010110101
2	111101011111	100110110111
2	011111111101	010010010001
2	101111111011	000100000110
0	000000000000	100101011010
1	001110101010	000000101000
2	011111001111	011111011111
2	111011111011	110010111111
0	000000000000	010101110101
1	111010010110	100110110000
0	000000000000	111011001110
0	000000000000	001101000111
0	000000000000	000100100010
0	000000000000	010000111100
1	001110011100	001100100101
2	011111101000	011100000110
1	110111000010	011100101010
1	101010000011	001111101011
0	000000000000	100111101110
0	000000000000	010101110101
1	101111000001	101111100110
0	000000000000	010011010110
2	111101011111	001111010000
1	010110010000	011010001110
2	101111011101	100100101011
0	000000000000	111001010101
2	011000111011	111110111001
0	000000000000	011100101011
1	110011001000	010001100101
0	000000000000	001101111001
2	101110011010	001001111111
0	000000000000	101100101100
2	111111111111	000010010101
2	011111011101	011101111000
2	111001111111	010110101101
0	000000000000	100100000101
2	101011010011	000110110110
2	011111011111	010011110000
2	111011100101	110111110010
2	101001101111	100110000101
2	111110111011	100010010100
0	000000000000	100011011111
1	000110110111	111011010010
2	111111011001	111100011101
0	000000000000	100000000100
1	100110010001	010011010011
1	110000000110	011010001110
0	000000000000	010001010000
1	000101010101	110111100100
0	000000000000	110100111000
2	101111011101	001100111011
0	000000000000	100010001010
2	110110101111	101101010111
2	010101011111	011110101110
2	111101100011	000100011000
1	000010100000	001010000101
2	111110011011	001111010000
2	111111011111	011001101101
0	000000000000	101101110100
1	000010001000	010101001011
0	000000000000	101110111011
1	001101001010	101011100110
0	000000000000	111000011001
1	011001010111	101111101010
2	111111111111	011101101011
0	000000000000	011111000110
1	100010010101	111011001101
2	001011111111	101111010001
2	111111111111	101001011110
0	000000000000	001000110010
1	101110000010	111110100010
1	000000101001	001011011101
0	000000000000	001000000010
2	111111111111	000010011001
1	000010011000	110011011011
0	000000000000	011111010101
0	000000000000	101111111101
1	110100000000	100111110101
1	101000101000	010100000010
0	000000000000	100010001011
0	000000000000	000101111100
1	100000001101	001010000111
2	101111011111	000100100011
0	000000000000	011110111001
1	011011010000	101000000011
0	000000000000	000010100110
1	101000001100	000111011100
0	000000000000	100110110011
0	000000000000	111010010010
0	000000000000	100000000011
2	101111111111	000100011111
0	000000000000	110110100010
0	000000000000	111000011001
2	111111101011	100000111100
0	000000000000	101010000000
0	000000000000	001010001101
0	000000000000	111101010001
0	000000000000	010111001111
2	111111001111	000000101100
0	000000000000	011010101011
0	000000000000	001000010001
2	101110011011	111010001010
2	101111110111	011101100101
2	111011000000	110110110101
1	111000000100	001101001011
1	111000110001	010001011001
1	111010100101	110111000001
2	011110111111	000001110100
0	000000000000	111100001001
1	011000011100	110110101110
1	101001101100	110110010101
1	111000101100	110010011000
1	111011010100	011100001110
0	000000000000	101011011101
1	101110000001	001001001110
0	000000000000	111110100000
2	111101111011	101110000110
1	000000111000	110101111110
0	000000000000	100110111001
1	000001001000	101110111111
0	000000000000	000011100001
1	111001001011	000111101110
0	000000000000	000100010110
1	000100010010	101111111111
1	110011000100	111011110000
2	100111111111	001001111110
1	010010010011	010010001110
1	001000000010	101110101000
2	101111010011	000010100100
2	111101011111	111010110110
2	111101111001	010110010101
1	000010111101	101110100110
0	000000000000	010110001101
1	001011101001	111010110101
2	111011111111	110101101011
1	100100011001	101110001111
2	111111111111	010011011000
1	000000010010	011100111100
0	000000000000	000110101111
2	101111111111	001110100010
2	111011110111	001001010000
2	111111001110	101001011010
0	000000000000	001111011101
0	000000000000	010110000001
0	000000000000	101010010111
0	000000000000	010010001111
2	010101111011	101101100100
1	101011101111	100111111101
2	101111101111	001001011110
1	010000010000	100111000110
0	000000000000	011100100000
2	111111110111	111101100011
0	000000000000	101100110111
1	000000110010	101011010011
0	000000000000	111011011111
1	010001011101	101000011001
2	001111110111	110011100001
2	111111111111	100011011111
0	000000000000	110110110010
2	111110011110	110101101101
1	100000011100	000111111101
2	111010111111	011101000011
1	010011100000	010111100111
0	000000000000	010010000011
0	000000000000	110110100010
1	010010100000	010010111100
0	000000000000	111011100001
2	111111111111	100100111011
0	000000000000	000001010110
2	011111011110	001000110010
1	111001100000	101100000001
2	100001111001	000111101110
1	001100011110	100111111111
0	000000000000	100000011110
1	000101100000	101110011101
1	000100001100	010101010001
2	111111101111	110101011010
1	100110010001	010101100010
1	100101001011	000011101101
0	000000000000	100100100100
0	000000000000	000011110010
1	001001001000	111110100110
2	101111101110	100110001000
2	111101001111	010011011010
1	110010011100	111101001011
1	100011000000	001111011100
2	001110111101	010111001001
2	111100011011	110000001011
0	000000000000	101110110101
2	111111101101	110011011101
1	001101000110	101111100110
2	111111111110	110001101111
1	000110000011	011001010111
1	100010101010	100011100011
0	000000000000	101000101000
1	001101001010	001011011110
0	000000000000	001000110000
1	101011100111	101110110001
0	000000000000	100010001010
1	000101000101	010001001111
2	111001111011	001110011101
0	000000000000	110101010011
1	010010101000	010011000001
2	111110100111	000000111001
1	100001010000	001011110110
1	011000010101	101101011000
2	111111011110	111101100010
1	101101111001	100011100100
2	111111111100	011100011010
2	110111110111	111111111111
2	111001111111	010111111101
1	100001101000	100111010110
0	000000000000	000111100010
2	111001110111	101100101010
1	001010000110	001000000010
2	111110111111	000100010001
0	000000000000	101010011011
1	101111111011	011001011110
0	000000000000	101010001010
0	000000000000	000010101001
0	000000000000	010010010011
0	000000000000	001001101001
2	111111110110	001001100101
1	000010100110	010110100001
1	000110101101	001001110101
1	100000010010	000101010000
0	000000000000	010101110101
0	000000000000	100111111101
2	101111111111	111101100110
0	000000000000	101011100011
1	100001101100	011110000111
1	100110010010	001111110110
1	000011100100	100011000111
1	011111000110	001111111101
0	000000000000	111010100101
2	110111101110	011101111101
1	100001001000	001110001110
0	000000000000	001011011101
0	000000000000	010100111000
0	000000000000	101000110001
2	111111011110	101011011001
1	011010000000	100110010000
0	000000000000	001001101101
0	000000000000	010100011100
0	000000000000	111001100100
0	000000000000	011001110100
2	011011111111	000101011010
0	000000000000	111011011101
0	000000000000	001011001101
1	001011001010	011111101101
0	000000000000	000001110100
1	001110000000	010010111001
2	110110011110	110101010010
1	000001000001	101110110100
2	111111110011	000101100101
2	110110111111	101001100110
2	111101110110	001011011111
1	101100010001	101010111111
2	011111100000	001001011000
0	000000000000	100100100010
0	000000000000	101001110010
0	000000000000	011001101111
0	000000000000	011101000000
2	111101111111	111011110101
0	000000000000	001111111010
0	000000000000	001000101101
1	111000010000	010100001011
2	110111111111	001111001011
1	010000110001	101001101000
0	000000000000	110000010011
2	110001111111	010111101101
0	000000000000	100011110100
2	101111111011	000001110111
1	110000100011	000011000110
1	100101101101	001110111100
1	101001100100	000001111111
0	000000000000	101001110001
2	111111111111	111001000000
1	010110010000	000101010001
2	111111111100	001100011100
2	111110111101	011101011101
2	110111011111	101001101011
0	000000000000	001110111011
0	000000000000	110010010100
1	101000101000	000111011110
1	011011110000	011110000001
1	010100011000	010110011011
1	110100000101	000010101000
2	111010111101	100110010000
2	110011110111	001011000100
1	010011110101	011000010101
